operator_id,total_calls,incoming_calls,outgoing_calls,missed_incoming_calls,avg_wait_time,avg_call_duration,avg_total_call_duration,incoming_missed_ratio
905870,765.0,151.0,614.0,0.0,19.011764705882353,70.60653594771242,89.61830065359477,0.0
905930,487.0,80.0,407.0,0.0,8.938398357289527,88.16837782340862,97.10677618069815,0.0
905932,398.0,39.0,359.0,0.0,10.113065326633166,105.42462311557789,115.53768844221105,0.0
905934,22.0,1.0,21.0,0.0,7.636363636363637,222.86363636363637,230.5,0.0
906070,450.0,361.0,89.0,2.0,32.47555555555556,131.01777777777778,163.49333333333334,0.00554016620498615
906076,25.0,24.0,1.0,0.0,49.2,107.64,156.84,0.0
906294,632.0,323.0,309.0,2.0,8.397151898734178,94.17879746835443,102.57594936708861,0.006191950464396285
906296,236.0,6.0,230.0,0.0,8.665254237288135,43.20338983050848,51.86864406779661,0.0
906392,80.0,19.0,61.0,7.0,10.7375,32.65,43.3875,0.3684210526315789
906394,616.0,41.0,575.0,0.0,8.926948051948052,109.06168831168831,117.98863636363636,0.0
906396,569.0,129.0,440.0,3.0,11.878734622144112,75.67486818980667,87.5536028119508,0.023255813953488372
906398,107.0,64.0,43.0,0.0,17.411214953271028,91.04672897196262,108.45794392523365,0.0
906400,606.0,144.0,462.0,5.0,12.209570957095709,65.27722772277228,77.48679867986799,0.034722222222222224
906402,24.0,7.0,17.0,0.0,18.125,74.625,92.75,0.0
906404,1272.0,599.0,673.0,7.0,20.263364779874212,117.73270440251572,137.99606918238993,0.011686143572621035
906406,2049.0,836.0,1213.0,3.0,17.35236700829673,75.00927281600781,92.36163982430453,0.0035885167464114833
906408,370.0,264.0,106.0,4.0,22.237837837837837,100.6108108108108,122.84864864864865,0.015151515151515152
906410,265.0,244.0,21.0,9.0,24.464150943396227,65.21132075471698,89.67547169811321,0.036885245901639344
906412,354.0,26.0,328.0,7.0,9.771186440677965,52.71468926553672,62.48587570621469,0.2692307692307692
906416,88.0,6.0,82.0,0.0,17.46590909090909,162.3409090909091,179.8068181818182,0.0
906418,9.0,5.0,4.0,0.0,15.11111111111111,49.44444444444444,64.55555555555556,0.0
906420,38.0,5.0,33.0,0.0,13.368421052631579,86.23684210526316,99.60526315789474,0.0
906680,385.0,215.0,170.0,2.0,27.205194805194804,53.88831168831169,81.0935064935065,0.009302325581395349
906866,655.0,0.0,655.0,0.0,15.970992366412213,34.52977099236641,50.50076335877863,
907174,2873.0,10.0,2863.0,0.0,16.137138879220327,45.645666550643924,61.782805429864254,0.0
907178,214.0,5.0,209.0,0.0,12.439252336448599,36.96261682242991,49.401869158878505,0.0
907180,87.0,0.0,87.0,0.0,11.298850574712644,55.91954022988506,67.2183908045977,
907182,339.0,72.0,267.0,0.0,7.1386430678466075,68.14749262536873,75.28613569321534,0.0
907224,387.0,51.0,336.0,0.0,12.188630490956072,89.06459948320413,101.2532299741602,0.0
907440,197.0,6.0,191.0,0.0,9.802030456852792,50.08121827411168,59.88324873096447,0.0
907442,93.0,0.0,93.0,0.0,16.70967741935484,37.913978494623656,54.623655913978496,
907502,263.0,263.0,0.0,2.0,20.026615969581748,49.98479087452471,70.01140684410646,0.0076045627376425855
907504,30.0,5.0,25.0,0.0,7.2,15.066666666666666,22.266666666666666,0.0
907618,1.0,1.0,0.0,0.0,35.0,39.0,74.0,0.0
907952,245.0,51.0,194.0,2.0,7.96734693877551,82.81224489795919,90.7795918367347,0.0392156862745098
907964,81.0,19.0,62.0,0.0,7.617283950617284,100.19753086419753,107.81481481481481,0.0
907970,190.0,18.0,172.0,0.0,5.8578947368421055,79.83157894736843,85.68947368421053,0.0
907972,14.0,6.0,8.0,0.0,15.214285714285714,54.0,69.21428571428571,0.0
907974,3.0,3.0,0.0,0.0,9.666666666666666,427.0,436.6666666666667,0.0
907982,165.0,76.0,89.0,1.0,12.672727272727272,86.36969696969697,99.04242424242425,0.013157894736842105
907986,502.0,1.0,501.0,0.0,4.824701195219124,28.756972111553786,33.581673306772906,0.0
907994,164.0,42.0,122.0,0.0,8.823170731707316,115.92073170731707,124.7439024390244,0.0
907998,2.0,0.0,2.0,0.0,13.0,11.5,24.5,
908002,24.0,8.0,16.0,0.0,17.625,13.958333333333334,31.583333333333332,0.0
908078,115.0,46.0,69.0,0.0,11.173913043478262,68.5304347826087,79.70434782608696,0.0
908080,8.0,7.0,1.0,0.0,13.5,155.75,169.25,0.0
908082,51.0,31.0,20.0,0.0,8.686274509803921,103.23529411764706,111.92156862745098,0.0
908098,9.0,9.0,0.0,0.0,26.666666666666668,44.22222222222222,70.88888888888889,0.0
908130,3.0,3.0,0.0,0.0,28.333333333333332,74.66666666666667,103.0,0.0
908152,15.0,15.0,0.0,0.0,40.0,47.46666666666667,87.46666666666667,0.0
908162,3.0,3.0,0.0,0.0,53.0,93.66666666666667,146.66666666666666,0.0
908180,1.0,1.0,0.0,0.0,15.0,6.0,21.0,0.0
908300,5.0,5.0,0.0,0.0,56.2,10.0,66.2,0.0
908640,16699.0,0.0,16699.0,0.0,10.763279238277741,19.196119528115457,29.959398766393196,
908718,3.0,0.0,3.0,0.0,38.666666666666664,14.666666666666666,53.333333333333336,
908834,25.0,23.0,2.0,0.0,35.88,68.44,104.32,0.0
908958,1142.0,1010.0,132.0,4.0,25.45971978984238,102.62434325744309,128.08406304728547,0.0039603960396039604
908960,872.0,756.0,116.0,14.0,21.658256880733944,89.6788990825688,111.33715596330275,0.018518518518518517
908984,13.0,0.0,13.0,0.0,25.846153846153847,41.69230769230769,67.53846153846153,
909134,221.0,215.0,6.0,1.0,34.60633484162896,146.9547511312217,181.5610859728507,0.004651162790697674
909308,15.0,0.0,15.0,0.0,23.266666666666666,0.0,23.266666666666666,
909392,5.0,5.0,0.0,0.0,26.0,102.6,128.6,0.0
909452,8.0,0.0,8.0,0.0,14.375,424.25,438.625,
909502,865.0,0.0,865.0,0.0,20.53757225433526,60.465895953757226,81.00346820809249,
909624,3.0,3.0,0.0,0.0,33.666666666666664,51.666666666666664,85.33333333333333,0.0
909768,14.0,14.0,0.0,0.0,42.0,278.64285714285717,320.64285714285717,0.0
909892,8.0,4.0,4.0,0.0,9.0,59.625,68.625,0.0
909894,1.0,1.0,0.0,0.0,13.0,19.0,32.0,0.0
909896,1.0,1.0,0.0,0.0,9.0,16.0,25.0,0.0
909910,344.0,0.0,344.0,0.0,9.19767441860465,93.16569767441861,102.36337209302326,
910018,133.0,133.0,0.0,0.0,24.037593984962406,191.88721804511277,215.9248120300752,0.0
910038,2.0,2.0,0.0,0.0,15.0,102.0,117.0,0.0
910044,19.0,19.0,0.0,0.0,14.842105263157896,131.94736842105263,146.78947368421052,0.0
910224,11.0,11.0,0.0,0.0,13.909090909090908,30.272727272727273,44.18181818181818,0.0
910226,8.0,8.0,0.0,2.0,16.5,43.375,59.875,0.25
910516,35.0,35.0,0.0,0.0,22.37142857142857,64.54285714285714,86.91428571428571,0.0
910520,227.0,0.0,227.0,0.0,13.13215859030837,80.84581497797357,93.97797356828194,
910524,85.0,0.0,85.0,0.0,14.988235294117647,69.12941176470588,84.11764705882354,
910530,1077.0,0.0,1077.0,0.0,16.44196843082637,45.34447539461467,61.78644382544104,
910532,214.0,0.0,214.0,0.0,11.16822429906542,55.149532710280376,66.3177570093458,
910540,169.0,169.0,0.0,1.0,20.94674556213018,190.02366863905326,210.97041420118344,0.005917159763313609
910594,28.0,0.0,28.0,0.0,17.571428571428573,2.892857142857143,20.464285714285715,
910902,17.0,0.0,17.0,0.0,13.058823529411764,391.8235294117647,404.88235294117646,
910926,25.0,0.0,25.0,0.0,12.56,405.0,417.56,
910958,13.0,13.0,0.0,0.0,54.53846153846154,60.92307692307692,115.46153846153847,0.0
911102,36.0,36.0,0.0,3.0,29.86111111111111,43.22222222222222,73.08333333333333,0.08333333333333333
911104,1.0,1.0,0.0,0.0,13.0,137.0,150.0,0.0
911136,240.0,240.0,0.0,1.0,19.858333333333334,135.14166666666668,155.0,0.004166666666666667
911138,316.0,316.0,0.0,4.0,19.59493670886076,130.20569620253164,149.8006329113924,0.012658227848101266
911140,75.0,75.0,0.0,2.0,26.2,125.18666666666667,151.38666666666666,0.02666666666666667
911142,26.0,26.0,0.0,3.0,45.61538461538461,35.53846153846154,81.15384615384616,0.11538461538461539
911152,2.0,2.0,0.0,0.0,21.5,29.5,51.0,0.0
911214,2.0,2.0,0.0,0.0,18.0,10.5,28.5,0.0
911310,525.0,418.0,107.0,3.0,14.363809523809524,62.72,77.08380952380952,0.007177033492822967
912010,146.0,146.0,0.0,2.0,18.246575342465754,58.04109589041096,76.28767123287672,0.0136986301369863
912252,311.0,42.0,269.0,0.0,17.19614147909968,86.80064308681672,103.9967845659164,0.0
912296,687.0,176.0,511.0,3.0,12.158660844250363,78.9475982532751,91.10625909752547,0.017045454545454544
912684,28.0,28.0,0.0,1.0,36.07142857142857,84.67857142857143,120.75,0.03571428571428571
912722,607.0,175.0,432.0,0.0,10.935749588138385,73.38879736408566,84.32454695222405,0.0
913474,13.0,2.0,11.0,0.0,18.615384615384617,13.0,31.615384615384617,0.0
913780,5.0,5.0,0.0,0.0,17.8,52.4,70.2,0.0
913788,1860.0,831.0,1029.0,2.0,16.217741935483872,64.10913978494624,80.32688172043011,0.0024067388688327317
913868,44.0,19.0,25.0,0.0,5.386363636363637,14.795454545454545,20.181818181818183,0.0
913886,2.0,2.0,0.0,1.0,13.5,19.0,32.5,0.5
913938,5657.0,5221.0,436.0,15.0,9.74756938306523,72.02404101113665,81.77161039420187,0.002873012832790653
913942,3109.0,2641.0,468.0,55.0,13.035381151495658,75.52943068510776,88.56481183660341,0.020825444907232107
913984,12.0,1.0,11.0,0.0,6.25,17.75,24.0,0.0
914036,35.0,0.0,35.0,0.0,19.942857142857143,64.28571428571429,84.22857142857143,
914050,438.0,12.0,426.0,0.0,23.397260273972602,101.47260273972603,124.86986301369863,0.0
914052,1468.0,0.0,1468.0,0.0,16.832425068119893,18.78201634877384,35.61444141689373,
914168,11.0,1.0,10.0,0.0,30.09090909090909,107.9090909090909,138.0,0.0
914170,19.0,15.0,4.0,0.0,11.526315789473685,201.78947368421052,213.31578947368422,0.0
914172,12.0,12.0,0.0,0.0,11.5,18.833333333333332,30.333333333333332,0.0
914238,374.0,0.0,374.0,0.0,4.938502673796791,31.78342245989305,36.72192513368984,
914240,56.0,0.0,56.0,0.0,18.017857142857142,59.55357142857143,77.57142857142857,
914256,26.0,25.0,1.0,0.0,15.076923076923077,64.07692307692308,79.15384615384616,0.0
914266,5.0,0.0,5.0,0.0,13.4,14.4,27.8,
914272,1.0,0.0,1.0,0.0,9.0,0.0,9.0,
914338,48.0,0.0,48.0,0.0,7.229166666666667,23.979166666666668,31.208333333333332,
914348,9.0,0.0,9.0,0.0,4.666666666666667,236.22222222222223,240.88888888888889,
914426,7.0,3.0,4.0,0.0,21.857142857142858,78.42857142857143,100.28571428571429,0.0
914440,31.0,30.0,1.0,1.0,18.548387096774192,117.54838709677419,136.09677419354838,0.03333333333333333
914626,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
914630,168.0,25.0,143.0,0.0,20.101190476190474,90.29761904761905,110.39880952380952,0.0
914636,18.0,3.0,15.0,0.0,13.88888888888889,109.88888888888889,123.77777777777777,0.0
914816,7.0,0.0,7.0,0.0,19.857142857142858,221.71428571428572,241.57142857142858,
914842,6.0,6.0,0.0,0.0,18.833333333333332,289.6666666666667,308.5,0.0
914848,22.0,2.0,20.0,0.0,21.40909090909091,43.81818181818182,65.22727272727273,0.0
914870,9.0,5.0,4.0,0.0,12.88888888888889,30.555555555555557,43.44444444444444,0.0
915358,277.0,0.0,277.0,0.0,6.837545126353791,35.0072202166065,41.84476534296029,
915360,287.0,0.0,287.0,0.0,6.958188153310105,70.84668989547038,77.8048780487805,
915504,33.0,0.0,33.0,0.0,23.242424242424242,145.5151515151515,168.75757575757575,
915556,2421.0,196.0,2225.0,3.0,23.66749277158199,87.32961586121438,110.99710863279637,0.015306122448979591
915558,161.0,0.0,161.0,0.0,13.006211180124224,78.53416149068323,91.54037267080746,
915614,78.0,2.0,76.0,0.0,11.192307692307692,19.141025641025642,30.333333333333332,0.0
915958,34.0,11.0,23.0,0.0,15.117647058823529,138.58823529411765,153.7058823529412,0.0
916424,636.0,493.0,143.0,3.0,10.297169811320755,76.39622641509433,86.69339622641509,0.006085192697768763
916596,30.0,0.0,30.0,0.0,12.366666666666667,50.36666666666667,62.733333333333334,
916618,175.0,55.0,120.0,0.0,12.805714285714286,72.92,85.72571428571429,0.0
917234,1225.0,5.0,1220.0,0.0,17.085714285714285,57.140408163265306,74.2261224489796,0.0
917252,21.0,7.0,14.0,0.0,20.476190476190474,46.80952380952381,67.28571428571429,0.0
917378,17.0,3.0,14.0,0.0,16.88235294117647,31.41176470588235,48.294117647058826,0.0
917446,15.0,0.0,15.0,0.0,24.2,52.6,76.8,
917680,45.0,2.0,43.0,0.0,15.022222222222222,16.77777777777778,31.8,0.0
917682,7.0,0.0,7.0,0.0,7.0,2.142857142857143,9.142857142857142,
917846,44.0,3.0,41.0,0.0,6.818181818181818,100.45454545454545,107.27272727272727,0.0
917850,357.0,186.0,171.0,1.0,12.38375350140056,70.28291316526611,82.66666666666667,0.005376344086021506
917852,1542.0,428.0,1114.0,1.0,13.911154345006485,73.43709468223086,87.34824902723736,0.002336448598130841
917856,81.0,3.0,78.0,0.0,7.580246913580247,122.69135802469135,130.2716049382716,0.0
917858,5.0,1.0,4.0,0.0,7.6,30.6,38.2,0.0
917876,11.0,9.0,2.0,0.0,13.0,38.18181818181818,51.18181818181818,0.0
917890,2.0,0.0,2.0,0.0,13.0,647.0,660.0,
918390,262.0,0.0,262.0,0.0,15.576335877862595,489.0534351145038,504.6297709923664,
918436,905.0,40.0,865.0,1.0,13.412154696132596,48.226519337016576,61.63867403314917,0.025
918452,327.0,0.0,327.0,0.0,9.253822629969418,81.98470948012232,91.23853211009174,
918888,11.0,8.0,3.0,1.0,10.363636363636363,13.818181818181818,24.181818181818183,0.125
918956,19.0,2.0,17.0,0.0,20.31578947368421,27.473684210526315,47.78947368421053,0.0
918958,10.0,2.0,8.0,0.0,15.8,7.4,23.2,0.0
918978,2129.0,769.0,1360.0,4.0,15.59229685298262,78.87036167214654,94.46265852512917,0.005201560468140442
918986,2336.0,713.0,1623.0,0.0,16.893407534246574,75.40710616438356,92.30051369863014,0.0
918988,2.0,1.0,1.0,0.0,6.5,8.0,14.5,0.0
919126,291.0,0.0,291.0,0.0,18.835051546391753,25.54639175257732,44.381443298969074,
919128,388.0,0.0,388.0,0.0,10.564432989690722,0.9948453608247423,11.559278350515465,
919162,2933.0,0.0,2933.0,0.0,21.70780770542107,42.90112512785544,64.60893283327651,
919164,733.0,722.0,11.0,3.0,6.304229195088677,54.71896316507503,61.02319236016371,0.004155124653739612
919166,1230.0,1209.0,21.0,7.0,5.728455284552846,58.23170731707317,63.96016260162602,0.005789909015715467
919188,864.0,0.0,864.0,0.0,21.869212962962962,60.33449074074074,82.20370370370371,
919190,85.0,2.0,83.0,0.0,15.91764705882353,27.67058823529412,43.588235294117645,0.0
919192,2233.0,0.0,2233.0,0.0,20.009404388714735,56.58396775638155,76.59337214509628,
919194,1565.0,0.0,1565.0,0.0,22.072843450479233,90.15335463258786,112.22619808306709,
919196,2896.0,0.0,2896.0,0.0,20.99654696132597,51.40573204419889,72.40227900552486,
919198,1113.0,0.0,1113.0,0.0,19.89038634321653,38.20305480682839,58.093441150044924,
919200,1297.0,0.0,1297.0,0.0,21.828064764841944,61.16422513492675,82.99228989976869,
919202,2853.0,0.0,2853.0,0.0,21.27409744128987,61.41850683491062,82.69260427620048,
919204,1318.0,1309.0,9.0,9.0,7.980273141122914,80.47040971168437,88.45068285280729,0.006875477463712758
919206,1000.0,999.0,1.0,12.0,7.956,35.241,43.197,0.012012012012012012
919214,22.0,21.0,1.0,0.0,26.454545454545453,150.5909090909091,177.04545454545453,0.0
919218,325.0,21.0,304.0,1.0,18.75076923076923,63.621538461538464,82.37230769230769,0.047619047619047616
919302,2528.0,0.0,2528.0,0.0,26.131724683544302,92.43552215189874,118.56724683544304,
919306,1664.0,0.0,1664.0,0.0,23.0703125,63.50721153846154,86.57752403846153,
919310,2569.0,0.0,2569.0,0.0,21.87310237446477,33.06695212144803,54.940054495912804,
919314,2794.0,0.0,2794.0,0.0,22.41982820329277,32.039370078740156,54.45919828203293,
919318,1846.0,0.0,1846.0,0.0,19.51462621885157,16.903033586132178,36.41765980498375,
919362,2546.0,0.0,2546.0,0.0,24.348389630793402,47.92065985860173,72.26904948939513,
919364,5096.0,0.0,5096.0,0.0,23.976255886970172,19.291208791208792,43.26746467817896,
919370,1324.0,0.0,1324.0,0.0,21.90785498489426,59.75226586102719,81.66012084592145,
919372,1627.0,0.0,1627.0,0.0,24.02581438229871,23.391518131530425,47.41733251382913,
919374,2214.0,0.0,2214.0,0.0,24.070460704607047,34.49186991869919,58.56233062330623,
919376,1415.0,0.0,1415.0,0.0,20.130035335689048,59.09611307420495,79.226148409894,
919378,1227.0,0.0,1227.0,0.0,20.319478402607988,30.923390383048083,51.24286878565607,
919382,1827.0,0.0,1827.0,0.0,18.60810071154899,17.105090311986864,35.71319102353585,
919390,831.0,0.0,831.0,0.0,17.54632972322503,18.20216606498195,35.74849578820698,
919418,2.0,0.0,2.0,0.0,5.0,0.0,5.0,
919456,1517.0,0.0,1517.0,0.0,19.948582729070534,36.91891891891892,56.86750164798945,
919464,1296.0,0.0,1296.0,0.0,20.005401234567902,45.90432098765432,65.90972222222223,
919476,2105.0,0.0,2105.0,0.0,21.550593824228027,34.17814726840855,55.72874109263658,
919482,1549.0,0.0,1549.0,0.0,21.129761136216914,58.48482892188509,79.614590058102,
919490,1803.0,0.0,1803.0,0.0,19.587354409317804,45.812534664448144,65.39988907376595,
919504,2214.0,0.0,2214.0,0.0,22.962059620596207,39.76738934056007,62.72944896115628,
919536,15.0,2.0,13.0,0.0,9.533333333333333,35.13333333333333,44.666666666666664,0.0
919552,1309.0,1239.0,70.0,1.0,32.919786096256686,124.53246753246754,157.4522536287242,0.0008071025020177562
919554,1360.0,1346.0,14.0,11.0,32.09338235294118,97.61691176470588,129.71029411764707,0.008172362555720654
919790,1818.0,1793.0,25.0,0.0,32.94829482948295,66.42189218921892,99.37018701870187,0.0
919792,913.0,829.0,84.0,2.0,28.369112814895946,81.24096385542168,109.61007667031764,0.0024125452352231603
919794,1348.0,1327.0,21.0,1.0,28.716617210682493,77.00816023738872,105.72477744807122,0.0007535795026375283
919896,8.0,8.0,0.0,2.0,13.625,92.375,106.0,0.25
919906,1710.0,0.0,1710.0,0.0,23.288304093567252,57.76608187134503,81.05438596491229,
919910,377.0,0.0,377.0,0.0,19.848806366047747,67.64986737400531,87.49867374005305,
919956,13.0,13.0,0.0,0.0,10.538461538461538,17.46153846153846,28.0,0.0
919958,2.0,2.0,0.0,0.0,17.5,19.0,36.5,0.0
919994,21.0,21.0,0.0,0.0,42.523809523809526,96.23809523809524,138.76190476190476,0.0
920146,90.0,0.0,90.0,0.0,9.877777777777778,67.1,76.97777777777777,
920414,1266.0,0.0,1266.0,0.0,19.973933649289098,56.388625592417064,76.36255924170617,
920416,1697.0,0.0,1697.0,0.0,14.390100176782557,19.29228049499116,33.68238067177372,
920666,509.0,204.0,305.0,1.0,12.121807465618861,139.66208251473478,151.78388998035362,0.004901960784313725
920706,252.0,81.0,171.0,6.0,15.825396825396826,93.61904761904762,109.44444444444444,0.07407407407407407
920720,347.0,137.0,210.0,0.0,15.034582132564841,92.68011527377521,107.71469740634005,0.0
920726,120.0,59.0,61.0,2.0,13.641666666666667,79.225,92.86666666666666,0.03389830508474576
920728,312.0,204.0,108.0,4.0,14.541666666666666,109.73397435897436,124.27564102564102,0.0196078431372549
920732,295.0,120.0,175.0,0.0,16.359322033898305,113.23050847457627,129.58983050847456,0.0
920838,256.0,67.0,189.0,0.0,14.9296875,108.19921875,123.12890625,0.0
920852,505.0,197.0,308.0,3.0,12.35049504950495,73.26732673267327,85.61782178217821,0.015228426395939087
920874,33.0,33.0,0.0,0.0,27.666666666666668,135.12121212121212,162.78787878787878,0.0
920902,80.0,59.0,21.0,1.0,38.8125,75.875,114.6875,0.01694915254237288
920928,16.0,0.0,16.0,0.0,16.9375,14.375,31.3125,
920930,1.0,1.0,0.0,0.0,62.0,21.0,83.0,0.0
920982,61.0,61.0,0.0,0.0,24.852459016393443,136.9016393442623,161.75409836065575,0.0
921062,128.0,120.0,8.0,0.0,10.890625,91.7578125,102.6484375,0.0
921102,30.0,13.0,17.0,0.0,10.966666666666667,58.13333333333333,69.1,0.0
921104,15.0,6.0,9.0,0.0,12.6,41.93333333333333,54.53333333333333,0.0
921116,122.0,0.0,122.0,0.0,15.540983606557377,93.35245901639344,108.89344262295081,
921306,1067.0,475.0,592.0,4.0,22.799437675726335,59.24086223055295,82.04029990627929,0.008421052631578947
921316,87.0,0.0,87.0,0.0,7.816091954022989,44.839080459770116,52.6551724137931,
921318,5349.0,2485.0,2864.0,7.0,14.873247335950644,58.09272761263787,72.96597494858852,0.0028169014084507044
921320,397.0,80.0,317.0,1.0,22.8463476070529,35.848866498740556,58.695214105793454,0.0125
921574,1778.0,0.0,1778.0,0.0,22.771653543307085,51.27896512935883,74.05061867266592,
921584,1346.0,0.0,1346.0,0.0,19.62927191679049,13.784546805349184,33.41381872213967,
921592,1805.0,0.0,1805.0,0.0,22.583379501385043,29.501939058171747,52.08531855955679,
921594,1145.0,0.0,1145.0,0.0,20.29519650655022,51.44890829694323,71.74410480349346,
921596,1502.0,0.0,1502.0,0.0,21.74167776298269,51.87217043941411,73.61384820239681,
921814,100.0,52.0,48.0,4.0,7.58,51.26,58.84,0.07692307692307693
921818,4310.0,2004.0,2306.0,11.0,13.698839907192575,50.86009280742459,64.55893271461717,0.0054890219560878245
922114,13.0,1.0,12.0,0.0,11.846153846153847,81.38461538461539,93.23076923076923,0.0
922142,792.0,0.0,792.0,0.0,23.62121212121212,50.72727272727273,74.34848484848484,
922154,2.0,2.0,0.0,0.0,9.0,50.0,59.0,0.0
922356,22.0,22.0,0.0,0.0,26.136363636363637,154.6818181818182,180.8181818181818,0.0
922428,260.0,30.0,230.0,0.0,13.311538461538461,123.22307692307692,136.5346153846154,0.0
922474,322.0,91.0,231.0,0.0,9.521739130434783,78.74534161490683,88.26708074534162,0.0
922476,207.0,0.0,207.0,0.0,12.14975845410628,122.57971014492753,134.72946859903382,
922486,8.0,1.0,7.0,0.0,2.5,34.375,36.875,0.0
922698,16.0,4.0,12.0,0.0,4.4375,10.3125,14.75,0.0
922710,1784.0,0.0,1784.0,0.0,20.86378923766816,33.9232062780269,54.78699551569507,
923250,182.0,0.0,182.0,0.0,13.82967032967033,316.56043956043953,330.3901098901099,
923254,10.0,1.0,9.0,0.0,15.5,270.5,286.0,0.0
923526,3054.0,1017.0,2037.0,2.0,14.396201702685003,42.58709888670596,56.983300589390964,0.0019665683382497543
923528,802.0,126.0,676.0,2.0,18.816708229426435,33.6645885286783,52.48129675810474,0.015873015873015872
923646,2.0,2.0,0.0,0.0,19.0,14.0,33.0,0.0
923666,2074.0,0.0,2074.0,0.0,20.045805207328833,72.10752169720347,92.1533269045323,
923744,1.0,1.0,0.0,0.0,5.0,55.0,60.0,0.0
923944,43.0,43.0,0.0,0.0,11.720930232558139,50.372093023255815,62.093023255813954,0.0
924356,268.0,0.0,268.0,0.0,10.395522388059701,54.72014925373134,65.11567164179104,
924370,16.0,0.0,16.0,0.0,7.3125,64.5625,71.875,
924544,121.0,108.0,13.0,0.0,6.710743801652892,103.6198347107438,110.3305785123967,0.0
924546,131.0,48.0,83.0,1.0,12.526717557251908,213.46564885496184,225.99236641221373,0.020833333333333332
