operator_id,total_calls,incoming_calls,outgoing_calls,missed_incoming_calls,avg_wait_time,avg_call_duration,avg_total_call_duration,incoming_missed_ratio
924572,1.0,0.0,1.0,0.0,1.0,0.0,1.0,
924614,23.0,7.0,16.0,0.0,2.5652173913043477,10.217391304347826,12.782608695652174,0.0
924662,1.0,1.0,0.0,0.0,20.0,28.0,48.0,0.0
924928,92.0,33.0,59.0,1.0,22.456521739130434,99.21739130434783,121.67391304347827,0.030303030303030304
924930,268.0,22.0,246.0,1.0,19.850746268656717,98.75373134328358,118.6044776119403,0.045454545454545456
924932,36.0,3.0,33.0,0.0,13.555555555555555,91.94444444444444,105.5,0.0
924934,626.0,5.0,621.0,0.0,18.0814696485623,68.13258785942492,86.21405750798722,0.0
924936,8.0,8.0,0.0,2.0,19.25,60.25,79.5,0.25
924940,223.0,8.0,215.0,0.0,15.650224215246636,82.68609865470852,98.33632286995515,0.0
924946,56.0,8.0,48.0,0.0,19.160714285714285,154.51785714285714,173.67857142857142,0.0
924948,282.0,17.0,265.0,1.0,21.78368794326241,80.62056737588652,102.40425531914893,0.058823529411764705
924950,343.0,31.0,312.0,0.0,18.186588921282798,103.69970845481049,121.8862973760933,0.0
924952,118.0,26.0,92.0,0.0,17.177966101694917,77.60169491525424,94.77966101694915,0.0
924954,140.0,20.0,120.0,1.0,17.764285714285716,91.93571428571428,109.7,0.05
924956,106.0,38.0,68.0,0.0,17.556603773584907,80.22641509433963,97.78301886792453,0.0
924958,273.0,31.0,242.0,0.0,14.886446886446887,72.42857142857143,87.31501831501832,0.0
924960,303.0,54.0,249.0,1.0,17.075907590759076,75.91749174917491,92.99339933993399,0.018518518518518517
925104,2286.0,919.0,1367.0,0.0,13.965879265091864,55.84076990376203,69.8066491688539,0.0
925106,23.0,23.0,0.0,0.0,28.26086956521739,56.21739130434783,84.47826086956522,0.0
925134,44.0,0.0,44.0,0.0,19.772727272727273,83.97727272727273,103.75,
925808,11.0,11.0,0.0,0.0,19.0,62.81818181818182,81.81818181818181,0.0
925826,708.0,169.0,539.0,1.0,14.991525423728813,97.21186440677967,112.20338983050847,0.005917159763313609
925828,646.0,171.0,475.0,0.0,14.31733746130031,93.33281733746131,107.6501547987616,0.0
925922,22210.0,456.0,21754.0,11.0,21.012516884286356,41.829536244934715,62.84205312922107,0.02412280701754386
926184,74.0,42.0,32.0,0.0,11.95945945945946,99.54054054054055,111.5,0.0
926214,3.0,3.0,0.0,0.0,9.0,92.33333333333333,101.33333333333333,0.0
926312,140.0,10.0,130.0,0.0,28.571428571428573,123.63571428571429,152.20714285714286,0.0
926486,2626.0,16.0,2610.0,0.0,22.471439451637472,84.29055597867479,106.76199543031227,0.0
926490,155.0,11.0,144.0,1.0,16.083870967741934,134.63225806451612,150.71612903225807,0.09090909090909091
926872,32.0,25.0,7.0,3.0,3.09375,73.90625,77.0,0.12
927070,42.0,42.0,0.0,0.0,44.0,167.83333333333334,211.83333333333334,0.0
927142,7.0,4.0,3.0,0.0,5.285714285714286,339.85714285714283,345.14285714285717,0.0
927908,5.0,5.0,0.0,0.0,2.6,179.6,182.2,0.0
927910,31.0,31.0,0.0,1.0,2.6129032258064515,117.2258064516129,119.83870967741936,0.03225806451612903
927912,17.0,17.0,0.0,1.0,2.7058823529411766,149.41176470588235,152.11764705882354,0.058823529411764705
927916,635.0,147.0,488.0,0.0,13.746456692913386,66.58582677165354,80.33228346456693,0.0
928022,8.0,8.0,0.0,0.0,15.5,37.0,52.5,0.0
928092,5.0,5.0,0.0,0.0,47.2,34.6,81.8,0.0
928142,8.0,8.0,0.0,0.0,13.75,22.875,36.625,0.0
928202,32.0,32.0,0.0,0.0,15.8125,268.875,284.6875,0.0
928228,69.0,0.0,69.0,0.0,13.898550724637682,45.15942028985507,59.05797101449275,
928282,2.0,0.0,2.0,0.0,8.0,0.0,8.0,
928284,2.0,0.0,2.0,0.0,5.5,0.0,5.5,
928312,1975.0,19.0,1956.0,0.0,11.859746835443039,30.674430379746834,42.53417721518987,0.0
928382,23.0,12.0,11.0,1.0,11.130434782608695,17.391304347826086,28.52173913043478,0.08333333333333333
928404,5.0,5.0,0.0,0.0,15.4,57.2,72.6,0.0
928518,337.0,0.0,337.0,0.0,22.985163204747774,36.038575667655785,59.02373887240356,
928886,833.0,60.0,773.0,1.0,20.83313325330132,309.7839135654262,330.6170468187275,0.016666666666666666
928888,1008.0,349.0,659.0,1.0,18.27480158730159,74.65972222222223,92.93452380952381,0.0028653295128939827
928926,16.0,1.0,15.0,0.0,11.875,22.125,34.0,0.0
929228,92.0,1.0,91.0,0.0,13.891304347826088,61.68478260869565,75.57608695652173,0.0
929332,41.0,41.0,0.0,0.0,14.707317073170731,289.4390243902439,304.1463414634146,0.0
929340,8.0,8.0,0.0,0.0,43.625,177.0,220.625,0.0
929424,5438.0,1432.0,4006.0,5.0,11.868701728576683,28.268113276940053,40.13681500551674,0.0034916201117318434
929426,12041.0,0.0,12041.0,0.0,18.729839714309442,23.23652520554771,41.966364919857156,
929428,24572.0,0.0,24572.0,0.0,15.170682077160997,11.9485593358294,27.119241412990394,
929542,2.0,0.0,2.0,0.0,9.0,6.0,15.0,
929544,66.0,0.0,66.0,0.0,9.5,67.77272727272727,77.27272727272727,
929622,18.0,14.0,4.0,0.0,12.277777777777779,95.33333333333333,107.61111111111111,0.0
929626,63.0,42.0,21.0,0.0,11.380952380952381,86.46031746031746,97.84126984126983,0.0
929876,129.0,36.0,93.0,1.0,18.875968992248062,110.25581395348837,129.13178294573643,0.027777777777777776
929884,59.0,33.0,26.0,0.0,22.593220338983052,83.23728813559322,105.83050847457628,0.0
930020,691.0,89.0,602.0,5.0,19.722141823444282,311.095513748191,330.8176555716353,0.056179775280898875
930186,63.0,7.0,56.0,0.0,17.666666666666668,136.84126984126985,154.5079365079365,0.0
930242,4.0,4.0,0.0,1.0,17.25,74.25,91.5,0.25
930264,4.0,4.0,0.0,0.0,9.75,99.75,109.5,0.0
930326,12.0,11.0,1.0,0.0,12.083333333333334,124.16666666666667,136.25,0.0
930510,4.0,2.0,2.0,0.0,15.5,161.25,176.75,0.0
930524,28.0,0.0,28.0,0.0,16.25,327.7142857142857,343.9642857142857,
930582,1.0,1.0,0.0,0.0,16.0,62.0,78.0,0.0
930586,230.0,0.0,230.0,0.0,20.07391304347826,136.4217391304348,156.49565217391304,
930590,68.0,0.0,68.0,0.0,20.61764705882353,156.8235294117647,177.44117647058823,
930594,56.0,2.0,54.0,0.0,22.464285714285715,282.7857142857143,305.25,0.0
930660,24.0,4.0,20.0,0.0,13.75,158.16666666666666,171.91666666666666,0.0
930662,23.0,0.0,23.0,0.0,14.565217391304348,64.43478260869566,79.0,
930690,6.0,2.0,4.0,0.0,10.0,7.833333333333333,17.833333333333332,0.0
930692,6.0,0.0,6.0,0.0,0.8333333333333334,9.666666666666666,10.5,
930814,15.0,12.0,3.0,0.0,17.133333333333333,106.0,123.13333333333334,0.0
930816,5.0,4.0,1.0,0.0,13.8,115.0,128.8,0.0
930818,3.0,3.0,0.0,0.0,13.666666666666666,141.0,154.66666666666666,0.0
930820,7.0,5.0,2.0,0.0,13.571428571428571,51.42857142857143,65.0,0.0
930908,80.0,38.0,42.0,0.0,5.3125,84.15,89.4625,0.0
930910,14.0,1.0,13.0,0.0,6.285714285714286,126.92857142857143,133.21428571428572,0.0
930912,246.0,0.0,246.0,0.0,14.398373983739837,44.6219512195122,59.020325203252035,
930914,329.0,0.0,329.0,0.0,18.72340425531915,34.64741641337386,53.37082066869301,
931458,4690.0,2129.0,2561.0,14.0,17.099360341151385,59.092537313432835,76.19189765458422,0.006575857209957727
931914,33.0,33.0,0.0,0.0,16.424242424242426,102.39393939393939,118.81818181818181,0.0
932050,145.0,0.0,145.0,0.0,18.16551724137931,59.33103448275862,77.49655172413793,
932088,12.0,0.0,12.0,0.0,11.666666666666666,106.41666666666667,118.08333333333333,
932246,1.0,0.0,1.0,0.0,60.0,0.0,60.0,
932292,115.0,6.0,109.0,0.0,17.4,68.21739130434783,85.61739130434782,0.0
932304,58.0,2.0,56.0,0.0,16.620689655172413,78.12068965517241,94.74137931034483,0.0
932460,29.0,29.0,0.0,1.0,16.862068965517242,118.6896551724138,135.55172413793105,0.034482758620689655
932498,342.0,1.0,341.0,0.0,20.862573099415204,32.271929824561404,53.134502923976605,0.0
932500,1198.0,9.0,1189.0,0.0,15.313856427378965,37.07095158597663,52.384808013355595,0.0
932502,761.0,5.0,756.0,0.0,18.816031537450723,54.50197109067017,73.3180026281209,0.0
932672,7.0,7.0,0.0,0.0,1.4285714285714286,97.57142857142857,99.0,0.0
932676,4.0,0.0,4.0,0.0,9.25,7.0,16.25,
932750,29.0,12.0,17.0,0.0,12.758620689655173,97.37931034482759,110.13793103448276,0.0
932754,5.0,2.0,3.0,0.0,8.4,13.6,22.0,0.0
932798,133.0,121.0,12.0,1.0,9.729323308270677,93.3609022556391,103.09022556390977,0.008264462809917356
932836,346.0,22.0,324.0,0.0,14.93063583815029,93.78901734104046,108.71965317919076,0.0
932856,4.0,0.0,4.0,0.0,4.0,168.5,172.5,
933070,849.0,67.0,782.0,1.0,16.00942285041225,55.071849234393405,71.08127208480565,0.014925373134328358
933244,86.0,2.0,84.0,0.0,18.302325581395348,66.30232558139535,84.6046511627907,0.0
933452,4.0,0.0,4.0,0.0,8.5,4.25,12.75,
933804,25.0,25.0,0.0,0.0,13.84,53.24,67.08,0.0
933806,391.0,0.0,391.0,0.0,18.544757033248082,37.77237851662404,56.31713554987212,
933810,108.0,0.0,108.0,0.0,18.296296296296298,42.101851851851855,60.398148148148145,
933832,28.0,28.0,0.0,0.0,25.714285714285715,87.92857142857143,113.64285714285714,0.0
933986,26.0,16.0,10.0,1.0,8.615384615384615,64.23076923076923,72.84615384615384,0.0625
933996,15.0,4.0,11.0,0.0,12.533333333333333,24.066666666666666,36.6,0.0
934000,10.0,8.0,2.0,0.0,12.7,42.0,54.7,0.0
934074,38.0,38.0,0.0,1.0,14.342105263157896,130.60526315789474,144.94736842105263,0.02631578947368421
934076,11.0,11.0,0.0,1.0,28.272727272727273,19.636363636363637,47.90909090909091,0.09090909090909091
934098,6.0,6.0,0.0,2.0,26.5,7.5,34.0,0.3333333333333333
934170,8.0,8.0,0.0,0.0,10.25,77.375,87.625,0.0
934188,8.0,6.0,2.0,0.0,15.625,26.75,42.375,0.0
934424,8.0,8.0,0.0,0.0,27.625,39.5,67.125,0.0
934426,222.0,0.0,222.0,0.0,23.923423423423422,19.905405405405407,43.828828828828826,
934428,41.0,41.0,0.0,0.0,23.585365853658537,136.3658536585366,159.9512195121951,0.0
934430,31.0,31.0,0.0,2.0,27.29032258064516,153.03225806451613,180.32258064516128,0.06451612903225806
934432,9.0,9.0,0.0,0.0,36.0,147.55555555555554,183.55555555555554,0.0
934476,11.0,1.0,10.0,0.0,24.818181818181817,2.3636363636363638,27.181818181818183,0.0
934534,133.0,133.0,0.0,2.0,18.413533834586467,69.47368421052632,87.88721804511279,0.015037593984962405
934608,10.0,10.0,0.0,0.0,13.5,95.1,108.6,0.0
935216,36.0,2.0,34.0,0.0,7.361111111111111,99.58333333333333,106.94444444444444,0.0
935244,30.0,2.0,28.0,0.0,18.533333333333335,150.16666666666666,168.7,0.0
935246,7.0,0.0,7.0,0.0,7.142857142857143,22.0,29.142857142857142,
935264,70.0,4.0,66.0,0.0,15.271428571428572,130.05714285714285,145.32857142857142,0.0
935268,5.0,5.0,0.0,0.0,9.6,25.8,35.4,0.0
935348,363.0,176.0,187.0,1.0,9.666666666666666,88.22038567493112,97.8870523415978,0.005681818181818182
935394,1.0,1.0,0.0,0.0,7.0,130.0,137.0,0.0
935548,24.0,19.0,5.0,0.0,10.916666666666666,59.333333333333336,70.25,0.0
935870,8.0,8.0,0.0,0.0,12.875,33.125,46.0,0.0
935956,3.0,2.0,1.0,0.0,39.666666666666664,86.33333333333333,126.0,0.0
935958,35.0,35.0,0.0,1.0,22.257142857142856,166.4857142857143,188.74285714285713,0.02857142857142857
936110,168.0,168.0,0.0,0.0,15.75,113.30952380952381,129.0595238095238,0.0
936296,4.0,0.0,4.0,0.0,26.0,0.0,26.0,
936324,162.0,31.0,131.0,0.0,23.38888888888889,52.24691358024691,75.6358024691358,0.0
936382,485.0,1.0,484.0,0.0,17.109278350515464,57.75463917525773,74.86391752577319,0.0
936514,83.0,83.0,0.0,1.0,18.80722891566265,109.3855421686747,128.19277108433735,0.012048192771084338
936984,75.0,75.0,0.0,0.0,14.12,95.18666666666667,109.30666666666667,0.0
937156,67.0,0.0,67.0,0.0,15.537313432835822,53.82089552238806,69.35820895522389,
937352,31.0,0.0,31.0,0.0,15.193548387096774,82.48387096774194,97.6774193548387,
937362,11.0,5.0,6.0,0.0,24.90909090909091,71.0909090909091,96.0,0.0
937366,6.0,3.0,3.0,0.0,29.5,47.666666666666664,77.16666666666667,0.0
937368,34.0,23.0,11.0,4.0,19.08823529411765,40.73529411764706,59.8235294117647,0.17391304347826086
937370,8.0,1.0,7.0,0.0,13.125,9.75,22.875,0.0
937372,1282.0,0.0,1282.0,0.0,16.58034321372855,21.966458658346333,38.54680187207488,
937374,30.0,30.0,0.0,0.0,35.233333333333334,88.9,124.13333333333334,0.0
937422,37.0,0.0,37.0,0.0,3.5945945945945947,29.756756756756758,33.351351351351354,
937428,8.0,0.0,8.0,0.0,6.0,26.625,32.625,
937430,34.0,0.0,34.0,0.0,9.205882352941176,14.970588235294118,24.176470588235293,
937432,28.0,3.0,25.0,1.0,7.321428571428571,6.964285714285714,14.285714285714286,0.3333333333333333
937604,63.0,7.0,56.0,0.0,12.174603174603174,84.25396825396825,96.42857142857143,0.0
937650,91.0,0.0,91.0,0.0,18.274725274725274,22.494505494505493,40.76923076923077,
937678,196.0,20.0,176.0,0.0,21.714285714285715,48.892857142857146,70.60714285714286,0.0
937708,955.0,205.0,750.0,0.0,22.26178010471204,62.945549738219896,85.20732984293194,0.0
937710,1.0,0.0,1.0,0.0,15.0,0.0,15.0,
937716,1.0,0.0,1.0,0.0,19.0,0.0,19.0,
937720,1.0,0.0,1.0,0.0,36.0,9.0,45.0,
937732,325.0,131.0,194.0,2.0,14.861538461538462,76.19076923076923,91.05230769230769,0.015267175572519083
937736,1589.0,304.0,1285.0,2.0,21.795468848332284,33.78917558212712,55.584644430459406,0.006578947368421052
937742,25.0,22.0,3.0,0.0,15.68,75.0,90.68,0.0
937750,107.0,61.0,46.0,1.0,16.476635514018692,84.50467289719626,100.98130841121495,0.01639344262295082
937752,2253.0,493.0,1760.0,0.0,17.126054150022192,63.42121615623613,80.54727030625833,0.0
937760,1113.0,351.0,762.0,1.0,17.32704402515723,44.484276729559745,61.81132075471698,0.002849002849002849
937762,327.0,99.0,228.0,1.0,26.143730886850154,45.137614678899084,71.28134556574923,0.010101010101010102
937770,1.0,0.0,1.0,0.0,37.0,0.0,37.0,
937772,1.0,0.0,1.0,0.0,18.0,0.0,18.0,
937774,316.0,140.0,176.0,0.0,18.718354430379748,62.360759493670884,81.07911392405063,0.0
937778,1.0,0.0,1.0,0.0,19.0,0.0,19.0,
937780,1132.0,170.0,962.0,2.0,23.35512367491166,48.996466431095406,72.35159010600707,0.011764705882352941
937782,55.0,25.0,30.0,0.0,21.236363636363638,40.85454545454545,62.09090909090909,0.0
937786,15.0,3.0,12.0,0.0,17.333333333333332,68.26666666666667,85.6,0.0
937788,669.0,134.0,535.0,0.0,18.18834080717489,53.780269058295964,71.96860986547085,0.0
937808,1067.0,146.0,921.0,1.0,23.117150890346768,41.33739456419869,64.45454545454545,0.00684931506849315
937810,407.0,99.0,308.0,0.0,22.402948402948404,42.255528255528255,64.65847665847666,0.0
937812,397.0,182.0,215.0,2.0,19.18639798488665,88.96725440806046,108.15365239294711,0.01098901098901099
937854,806.0,207.0,599.0,0.0,18.277915632754343,51.23697270471464,69.51488833746899,0.0
937856,43.0,11.0,32.0,0.0,21.069767441860463,39.883720930232556,60.95348837209303,0.0
937860,1771.0,240.0,1531.0,8.0,19.959345002823262,53.47204968944099,73.43139469226426,0.03333333333333333
937862,501.0,127.0,374.0,0.0,21.437125748502993,123.03193612774452,144.4690618762475,0.0
937864,109.0,49.0,60.0,1.0,13.944954128440367,92.09174311926606,106.03669724770643,0.02040816326530612
937868,345.0,67.0,278.0,1.0,20.857971014492755,102.76521739130435,123.6231884057971,0.014925373134328358
937870,13.0,0.0,13.0,0.0,15.461538461538462,8.0,23.46153846153846,
937872,1.0,0.0,1.0,0.0,18.0,0.0,18.0,
937874,172.0,23.0,149.0,1.0,25.122093023255815,57.63953488372093,82.76162790697674,0.043478260869565216
937880,7.0,7.0,0.0,0.0,9.285714285714286,46.714285714285715,56.0,0.0
937888,1233.0,213.0,1020.0,0.0,22.586374695863746,46.02757502027575,68.6139497161395,0.0
937898,47.0,9.0,38.0,2.0,17.78723404255319,64.23404255319149,82.02127659574468,0.2222222222222222
937900,4.0,0.0,4.0,0.0,28.0,15.25,43.25,
937902,1216.0,257.0,959.0,1.0,22.68667763157895,62.95888157894737,85.64555921052632,0.0038910505836575876
937956,902.0,901.0,1.0,25.0,1.3314855875831486,118.32926829268293,119.66075388026607,0.02774694783573807
937958,303.0,303.0,0.0,9.0,6.98019801980198,116.7095709570957,123.6897689768977,0.0297029702970297
937960,227.0,227.0,0.0,2.0,11.20704845814978,145.01762114537445,156.22466960352423,0.00881057268722467
937962,117.0,117.0,0.0,4.0,16.666666666666668,121.47863247863248,138.14529914529913,0.03418803418803419
937966,1130.0,265.0,865.0,3.0,17.267256637168142,43.041592920353985,60.30884955752212,0.011320754716981131
937980,236.0,91.0,145.0,0.0,18.093220338983052,83.7457627118644,101.83898305084746,0.0
937984,68.0,27.0,41.0,0.0,12.397058823529411,30.573529411764707,42.970588235294116,0.0
937988,365.0,81.0,284.0,0.0,25.64109589041096,69.05479452054794,94.69589041095891,0.0
938022,280.0,15.0,265.0,0.0,19.20357142857143,39.167857142857144,58.371428571428574,0.0
938070,671.0,0.0,671.0,0.0,20.80774962742176,50.499254843517136,71.30700447093889,
938072,494.0,0.0,494.0,0.0,18.544534412955464,42.98987854251012,61.534412955465584,
938074,664.0,0.0,664.0,0.0,21.147590361445783,58.4277108433735,79.57530120481928,
938078,856.0,0.0,856.0,0.0,23.787383177570092,56.481308411214954,80.26869158878505,
938080,742.0,0.0,742.0,0.0,22.757412398921833,42.746630727762806,65.50404312668464,
938414,146.0,93.0,53.0,2.0,16.883561643835616,128.04109589041096,144.92465753424656,0.021505376344086023
938432,10.0,10.0,0.0,0.0,20.0,139.7,159.7,0.0
938612,211.0,73.0,138.0,0.0,8.113744075829384,79.20379146919431,87.3175355450237,0.0
938614,74.0,44.0,30.0,1.0,10.013513513513514,54.54054054054054,64.55405405405405,0.022727272727272728
938842,113.0,0.0,113.0,0.0,16.61946902654867,94.43362831858407,111.05309734513274,
938896,3617.0,1224.0,2393.0,5.0,16.403096488802877,45.06552391484656,61.46862040364943,0.004084967320261438
939212,20.0,9.0,11.0,0.0,10.6,34.95,45.55,0.0
939218,388.0,11.0,377.0,0.0,22.780927835051546,72.73969072164948,95.52061855670104,0.0
939222,980.0,35.0,945.0,0.0,21.516326530612243,62.453061224489794,83.96938775510205,0.0
939224,1551.0,35.0,1516.0,1.0,11.699548678272082,11.835589941972922,23.535138620245004,0.02857142857142857
939236,5.0,0.0,5.0,0.0,13.0,316.4,329.4,
939370,1020.0,502.0,518.0,4.0,18.563725490196077,136.86176470588236,155.42549019607844,0.00796812749003984
939376,1479.0,274.0,1205.0,1.0,18.134550371872887,133.9526707234618,152.08722109533468,0.0036496350364963502
939470,748.0,19.0,729.0,0.0,18.219251336898395,46.04679144385027,64.26604278074866,0.0
939474,820.0,217.0,603.0,0.0,16.09512195121951,108.53292682926829,124.6280487804878,0.0
939476,931.0,54.0,877.0,1.0,20.267454350161117,59.22986036519871,79.49731471535983,0.018518518518518517
939478,127.0,22.0,105.0,1.0,13.196850393700787,92.8740157480315,106.07086614173228,0.045454545454545456
939684,161.0,19.0,142.0,0.0,13.664596273291925,59.62732919254658,73.2919254658385,0.0
939698,3.0,2.0,1.0,0.0,13.333333333333334,18.0,31.333333333333332,0.0
939706,1680.0,653.0,1027.0,4.0,14.429166666666667,45.34107142857143,59.77023809523809,0.006125574272588055
939708,46.0,10.0,36.0,1.0,15.08695652173913,59.5,74.58695652173913,0.1
939716,30.0,14.0,16.0,0.0,8.366666666666667,58.63333333333333,67.0,0.0
939718,10.0,0.0,10.0,0.0,5.1,1.5,6.6,
939736,19.0,0.0,19.0,0.0,8.052631578947368,8.0,16.05263157894737,
939738,692.0,0.0,692.0,0.0,11.550578034682081,48.93208092485549,60.482658959537574,
939762,2980.0,935.0,2045.0,0.0,16.690939597315435,38.263758389261746,54.95469798657718,0.0
939886,311.0,0.0,311.0,0.0,10.92604501607717,78.50160771704181,89.42765273311898,
940430,103.0,76.0,27.0,1.0,3.9029126213592233,90.79611650485437,94.69902912621359,0.013157894736842105
940432,322.0,144.0,178.0,0.0,10.664596273291925,108.01242236024845,118.67701863354037,0.0
940434,282.0,126.0,156.0,0.0,7.209219858156028,109.34042553191489,116.54964539007092,0.0
940436,39.0,32.0,7.0,0.0,10.58974358974359,112.97435897435898,123.56410256410257,0.0
940438,489.0,73.0,416.0,0.0,11.950920245398773,90.58895705521472,102.5398773006135,0.0
940440,60.0,46.0,14.0,0.0,11.633333333333333,116.6,128.23333333333332,0.0
940442,576.0,223.0,353.0,3.0,9.317708333333334,74.51215277777777,83.82986111111111,0.013452914798206279
940456,59.0,26.0,33.0,0.0,6.915254237288136,30.949152542372882,37.86440677966102,0.0
940458,96.0,26.0,70.0,0.0,15.489583333333334,123.17708333333333,138.66666666666666,0.0
940460,86.0,0.0,86.0,0.0,9.616279069767442,212.58139534883722,222.19767441860466,
940474,30.0,0.0,30.0,0.0,7.9,25.666666666666668,33.56666666666667,
940486,23.0,0.0,23.0,0.0,10.565217391304348,41.47826086956522,52.04347826086956,
940508,2.0,2.0,0.0,0.0,41.5,74.0,115.5,0.0
940512,1.0,1.0,0.0,0.0,19.0,1.0,20.0,0.0
940514,1.0,1.0,0.0,0.0,11.0,6.0,17.0,0.0
940568,10.0,3.0,7.0,0.0,5.7,51.7,57.4,0.0
940588,2459.0,2382.0,77.0,30.0,3.4847498983326557,88.8531923546157,92.33794225294835,0.012594458438287154
940596,490.0,1.0,489.0,0.0,18.93469387755102,31.055102040816326,49.98979591836735,0.0
940610,3.0,2.0,1.0,0.0,13.666666666666666,63.0,76.66666666666667,0.0
940614,719.0,145.0,574.0,3.0,14.346314325452017,38.75660639777469,53.1029207232267,0.020689655172413793
940616,3336.0,645.0,2691.0,6.0,15.998201438848922,33.4400479616307,49.43824940047961,0.009302325581395349
940622,1544.0,729.0,815.0,18.0,12.990284974093264,45.79727979274612,58.78756476683938,0.024691358024691357
940624,1814.0,597.0,1217.0,8.0,15.562293274531422,56.303197353914,71.86549062844543,0.01340033500837521
940630,2280.0,2100.0,180.0,17.0,5.010087719298245,85.23947368421052,90.24956140350878,0.008095238095238095
940634,2234.0,491.0,1743.0,7.0,17.04700089525515,49.820053715308866,66.86705461056401,0.014256619144602852
940652,1382.0,414.0,968.0,9.0,16.30752532561505,51.095513748191024,67.40303907380608,0.021739130434782608
940658,2789.0,939.0,1850.0,13.0,12.266762280387235,52.14593044101829,64.41269272140552,0.013844515441959531
940772,2.0,2.0,0.0,0.0,4.5,153.0,157.5,0.0
940782,11.0,0.0,11.0,0.0,10.636363636363637,44.81818181818182,55.45454545454545,
940788,11.0,0.0,11.0,0.0,17.272727272727273,28.272727272727273,45.54545454545455,
940802,5.0,0.0,5.0,0.0,25.2,10.8,36.0,
940814,2.0,0.0,2.0,0.0,19.5,4.5,24.0,
940828,15.0,2.0,13.0,0.0,15.733333333333333,32.266666666666666,48.0,0.0
940842,2.0,0.0,2.0,0.0,38.5,37.0,75.5,
940848,2.0,0.0,2.0,0.0,31.5,23.5,55.0,
940952,274.0,164.0,110.0,0.0,12.591240875912408,5.864963503649635,18.456204379562045,0.0
